Date,BTC_USD,MSTR,MTPLF_USD,RSI,Signal
2021-03-23,54370.1375578952,67.7210006713867,0.570849829665777,55.64293573958168,NA
2021-03-24,54584.8699469945,62.1570014953613,0.551419906258616,55.994230945466576,NA
2021-03-25,52526.8665970466,62.0909996032715,0.558966370383946,51.763041961221745,NA
2021-03-26,51416.9083049801,62.4000015258789,0.556823368324966,49.58668811168096,NA
2021-03-29,55728.1013278065,63.1339988708496,0.555909960812904,57.12670133902898,NA
2021-03-30,57634.9286944754,65.3980026245117,0.553589254923314,59.97788691437782,NA
2021-03-31,58668.628336761,67.879997253418,0.5424464334147,61.47365435572977,NA
2021-04-01,58817.3738884188,70.3560028076172,0.551487207304945,61.695498606651036,NA
2021-04-05,58228.8026234662,72.0550003051758,0.545058139534884,60.21790250048399,NA
2021-04-06,58706.815593114,70.4580001831055,0.528088864608941,61.034131330257836,NA
2021-04-07,58062.1787243365,65.620002746582,0.537977569070849,59.26807236788744,NA
2021-04-08,56134.4173886643,69.0120010375977,0.530892448512586,54.21586007388569,NA
2021-04-09,58065.6440248153,71.0999984741211,0.547245530828165,58.07181145259403,NA
2021-04-12,59988.0209585298,71.8239974975586,0.539157452252581,61.54376011206265,NA
2021-04-13,59911.0205948473,84.8539962768555,0.531184174374943,61.32471093919361,NA
2021-04-14,63576.6760410483,73.5500030517578,0.532452033415955,67.29290703593138,NA
2021-04-15,62807.123232593,74.0149993896484,0.533186247471962,65.02431313991401,NA
2021-04-16,63179.7724460847,69.3619995117188,0.523993381136238,65.62858359861822,NA
2021-04-19,56288.945340012,63.7519989013672,0.527338329170136,48.82899274967774,NA
2021-04-20,55721.1660526956,64.6449966430664,0.536689182936985,47.744511609372616,NA
2021-04-21,56294.7285585869,65.0459976196289,0.508835229901008,48.97731394265,NA
2021-04-22,54190.0702628341,59.8199996948242,0.526948322085606,44.80063377807525,NA
2021-04-23,51965.5664304852,61.3040008544922,0.518806744487678,40.83672702562924,NA
2021-04-26,48981.4413932161,65.8820037841797,0.517943026267111,36.20846510402288,ENTRY
2021-04-27,53978.8055472896,67.6989974975586,0.51584377302874,47.03448591347528,NA
2021-04-28,54991.8148426211,68.0820007324219,0.505468247403731,48.92664358016282,NA
2021-04-30,53596.7040226668,65.7160034179688,0.51221073813226,46.46475851292593,NA
2021-05-06,57432.1002270876,60.9080009460449,0.512961436292022,53.40601950832255,NA
2021-05-07,56507.7594398696,62.0460014343262,0.50681901953557,51.667333252007936,NA
2021-05-10,58213.9262937444,56.9459991455078,0.505979760809568,54.60506715960715,NA
2021-05-11,55901.6675945614,57.6959991455078,0.50677232101723,50.1557625410591,NA
2021-05-12,56928.9723566016,54.1879997253418,0.493015612161052,52.02606605697705,NA
2021-05-13,50004.7621831369,48.8079986572266,0.492880613362541,40.88923275146172,NA
2021-05-14,49972.7953983725,52.1310005187988,0.493736856542013,40.84576160159151,NA
2021-05-17,46585.0641353885,48.935001373291,0.494641384995878,36.4260046857816,ENTRY
2021-05-18,43780.8255978248,48.7200012207031,0.495367397486469,33.22149732686304,ENTRY
2021-05-19,43091.0414475692,45.4860000610352,0.496506068407503,32.46493074219162,ENTRY
2021-05-20,37287.3914024274,47.265998840332,0.496369151576432,26.91174180263286,ENTRY
2021-05-21,40437.7300962556,45.0519981384277,0.49568569854966,33.55569335524605,ENTRY
2021-05-24,34977.5278019624,47.2449989318848,0.505468247403731,28.688075945017317,ENTRY
2021-05-25,38642.4422973396,46.9669990539551,0.513997246443323,35.45586481624418,ENTRY
2021-05-26,38210.8052175939,48.2789993286133,0.504124656278643,35.03415292107726,ENTRY
2021-05-27,39406.9342441162,49.3849983215332,0.519078408159548,37.261093755770126,ENTRY
2021-05-28,38642.8955543422,47,0.518983884184649,36.40271424065538,ENTRY
2021-06-01,37340.6792659422,47.7760009765625,0.520880928447409,34.92590673371649,ENTRY
2021-06-02,36680.0682018028,49.8499984741211,0.52924536910302,34.16861212196991,ENTRY
2021-06-03,37685.7179817483,48.8639984130859,0.525933986216902,36.42839119377764,ENTRY
2021-06-04,39151.3161838003,48.4669990539551,0.530067629318223,39.678216305057546,ENTRY
2021-06-07,35834.4744744042,46.9809989929199,0.549199084668192,35.282311098139246,ENTRY
2021-06-08,33451.3834071453,45.9379997253418,0.538960445784233,32.49660824445892,ENTRY
2021-06-09,33557.1506830918,51.298999786377,0.556518565824286,32.75039145577917,ENTRY
2021-06-10,37553.6437585189,50.8650016784668,0.557128504886291,41.67349043608841,NA
2021-06-11,36903.3049067789,51.6440010070801,0.546697038724374,40.72649410989524,NA
2021-06-14,39147.7056788,59.8489990234375,0.55464629932715,45.342668768276255,NA
