"Date","BTC_USD","MSTR","MTPLF_USD"
2024-01-10,46105.946078287,56.5670013427734,0.116694124107633
2024-01-11,46632.3131480498,53.6180000305176,0.116414435389988
2024-01-12,46314.3555416027,48.5530014038086,0.131161121082424
2024-01-16,42587.3360383544,48.2140007019043,0.122440650295898
2024-01-17,43148.0016434269,49.9000015258789,0.114562975941775
2024-01-18,42713.859186939,48.6599998474121,0.114748565642929
2024-01-19,41261.3947980101,48.0999984741211,0.114702111868295
2024-01-22,41541.8994570626,47.0190010070801,0.114903683676918
2024-01-23,39504.7300575844,45.0190010070801,0.11443958263211
2024-01-24,39833.4541050169,45.0989990234375,0.122191297264273
2024-01-25,40123.6710584715,45.7779998779297,0.115105965197373
2024-01-26,39938.2864415588,49.4500007629395,0.121670947681493
2024-01-29,42026.5785623214,51.3810005187988,0.115137148662377
2024-01-30,43267.6092763877,51.951000213623,0.115090379798253
2024-01-31,42892.0345301445,50.1209983825684,0.123068508136196
2024-02-01,42583.2635466342,50.3479995727539,0.116294978793269
2024-02-02,43069.0434209368,50.0099983215332,0.114447286926081
2024-02-05,42599.3599705598,49.060001373291,0.114254990254721
2024-02-06,42648.4569211354,49.7999992370605,0.114841586164967
2024-02-07,43087.7874081429,50.8009986877441,0.108078897595245
2024-02-08,44247.4154154793,58.7809982299805,0.107202680067002
2024-02-09,45338.2711897895,64.6320037841797,0.107109385459901
2024-02-13,50050.136094564,68.6019973754883,0.106157112526539
2024-02-14,49732.1453695535,76.9879989624023,0.0996677740863787
2024-02-15,51790.1692975264,71.8000030517578,0.0998734935748053
2024-02-16,51958.2302910549,69.9560012817383,0.106425435679127
2024-02-20,51764.3131854878,70.4980010986328,0.106759191299126
2024-02-21,52286.7937255467,67.2799987792969,0.119768447667842
2024-02-22,51842.7567662564,71.3150024414062,0.112866817155756
2024-02-26,51751.8840549346,79.6480026245117,0.112739571589628
2024-02-27,54478.191083123,87.1800003051758,0.119633125083079
2024-02-28,57003.5267373081,96.2949981689453,0.126095035837537
2024-02-29,62558.5820241931,102.283996582031,0.146764509673115
2024-03-01,61298.2168611016,107.939002990723,0.139813581890812
2024-03-04,63053.1054390642,133.401000976562,0.139590534432332
2024-03-05,68186.6459343215,105.100997924805,0.146529905421607
2024-03-06,64291.5365575695,124.621002197266,0.1407789770061
2024-03-07,66145.9192785085,130.001998901367,0.135062128579146
2024-03-08,66944.8763905357,142.559005737305,0.129102398586668
2024-03-11,69075.6668819574,148.423004150391,0.136184120931499
2024-03-12,72130.5530076568,159.335006713867,0.135418782585145
2024-03-13,71467.1735032606,176.615005493164,0.135382116022473
2024-03-14,73097.7670269413,167.684997558594,0.128213779607261
2024-03-15,71420.0318014235,178.235992431641,0.13410218586563
2024-03-18,68425.4156564305,150.276000976562,0.140816737075035
2024-03-19,67708.9436093081,141.75,0.132687587076229
2024-03-21,67819.0557068403,159.929000854492,0.138531565406689
2024-03-22,65535.9784484766,152.300003051758,0.138751238850347
2024-03-25,67310.9832681011,185.600006103516,0.138687095495971
2024-03-26,69938.9453020024,187.699005126953,0.13854070457844
2024-03-27,70082.0512247598,191.916000366211,0.13214403700033
2024-03-28,69435.7504030521,170.455993652344,0.125536835150314
2024-04-01,71246.9514406014,163.67399597168,0.125230688109676
2024-04-02,69785.9250380237,157.882995605469,0.131969646981194
2024-04-03,65440.4192258716,160.610992431641,0.131865233731127
2024-04-04,66123.938539074,161.542007446289,0.125280232098114
2024-04-05,68542.1771527951,143.899993896484,0.125338082987004
2024-04-08,69401.9736091101,151.29899597168,0.125181183291606
2024-04-09,71624.18486237,144.102005004883,0.237263560271535
2024-04-10,69158.6438120767,156.600006103516,0.209287115761936
2024-04-11,70527.8899757896,155.180999755859,0.235002284744435
2024-04-12,70106.6641307095,147.957992553711,0.222048066875653
2024-04-15,65752.6600472888,133.587997436523,0.194489465153971
2024-04-16,63430.5714573684,125.40299987793,0.174678139354338
2024-04-17,63720.5015874807,118.805000305176,0.174632947416079
2024-04-18,61328.8979886072,120.81600189209,0.181100834357415
2024-04-19,63461.5926951072,117.411003112793,0.19411193788418
2024-04-22,64936.4207567739,132.401000976562,0.200297215222588
2024-04-23,66841.6668520736,133.863998413086,0.219624055293586
2024-04-24,66406.9524439267,126.567001342773,0.206305202759332
2024-04-25,64279.5181285752,124.041000366211,0.180041152263374
2024-04-26,64486.183359159,128.238006591797,0.183986803705114
2024-04-30,63797.6796358996,106.502998352051,0.184080233591469
2024-05-01,60749.4720921639,102.827003479004,0.18395179194418
2024-05-02,58297.5740753255,112.942001342773,0.182090134616635
2024-05-07,63172.4812955134,125.745002746582,0.187592987903487
2024-05-08,62363.0571917186,123.311996459961,0.19302535066272
2024-05-09,61215.5040087919,126.363998413086,0.186279547790339
2024-05-10,63148.599943097,118.047996520996,0.192492781520693
2024-05-13,61507.0540041213,124.596000671387,0.192098354357431
2024-05-14,62878.7833007293,129.763000488281,0.198083067092652
2024-05-15,61569.1130057734,150.34700012207,0.212875757966714
2024-05-16,66220.5183143283,143.998001098633,0.225442834138486
2024-05-17,65260.8798033462,158.449996948242,0.224979109082728
2024-05-20,66252.7125959161,172.723999023438,0.262668973028381
2024-05-21,71430.2970021514,165.542007446289,0.384418247052793
2024-05-22,70189.8358177002,164.699996948242,0.575116620870343
2024-05-23,69181.2008567776,154.406997680664,0.483922317733206
2024-05-24,67906.4653427611,168.483993530273,0.363288718929254
2024-05-28,69367.2387175573,167.535003662109,0.395156150414277
2024-05-29,68316.6358804963,161.869995117188,0.355284862327116
2024-05-30,67577.2655899596,154.100006103516,0.351146012896635
2024-05-31,68372.4928843409,152.449005126953,0.330809847954705
2024-06-03,67740.0169022248,162.740997314453,0.397334016918739
2024-06-04,68808.2936859055,163.876998901367,0.426163879382708
2024-06-05,70600.0111667609,169.468994140625,0.537737660841175
